fid,1.mrkt.activity,1.mrkt.activity.other,1.mrkt.activity.other.code,1.activity.sell,1.activity.middleman,1.activity.trade,1.activity.buy,1.activity.slaughter,1.activity.food,1.activity.other,1.activity.multi,2.sell.placetype.code,2.sell.placetype.other,2.sell.place.name,2.sell.place.ward,2.sell.place.district,2.sell.placetype.other.code,2.sell.village,2.sell.town,2.sell.market,2.sell.abattoir,2.sell.otherplace,3.sell.reason,3.sell.reason.other,3.sell.reason.other.code,3.sell.business,3.sell.household,3.sell.medical,3.sell.school,3.sell.livestocktreatment,3.sell.restock,3.sell.religious,3.sell.slaughter,3.sell.income,3.sell.agriculture,3.sell.food,3.sell.otherreason,3.sellreason.multi,4.sell.transport.type,4.sell.transport.other,4.sell.transport.other.code,4.sell.foot,4.sell.vehicle,4.sell.cart,4.sell.frommrkt,4.sell.othertransport,4.sell.unknowntransport,6.buy.placetype.code,6.buy.placetype.other,6.buy.place.name,6.buy.place.ward,6.buy.place.district,6.buy.transport.yesno,6.buy.placetype.other.code,6.buy.village,6.buy.town,6.buy.market,6.buy.abattoir,6.buy.otherplace,7.buy.reason,7.buy.reason.other,7.buy.reason.other.code,7.buy.business,7.buy.restock,7.buy.breedstock,7.buy.fattening,7.buy.rearing,7.buy.homeconsumption,7.buy.religious,7.buy.slaughter,7.buy.food,7.buy.informaltrade,7.buy.income,7.buy.otherreason,7.buyreason.multi,8.buy.transport.type,8.buy.transport.other,8.buy.transport.other.code,8.buy.foot,8.buy.vehicle,8.buy.cart,8.buy.motorbike,8.buy.slaughter,8.buy.atmarket,8.buy.othertransport,8.buy.unknowntransport,12.buy.sell.per.month,unique.row.identifier.uuid.
1162086,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,makong.onda,makong.onda,masasi,NA,1,0,0,0,0,2 4,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,1,-66,Pikipiki,other,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,e43baa5f-ea92-11ec-9416-9440c9ab47f0
1162088,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,masasi,masasi,masasi,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,2,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,bf9a6429-ea92-11ec-9416-9440c9ab47f0
1162232,1;3,NA,NA,1,0,1,0,0,0,0,1,NA,NA,chikoropola.sindano.na.mnavira,sindano.mnavira,masasi,NA,0,0,0,0,0,1 4 2,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,1,-66,Pikipiki,other,0,0,0,0,1,0,1,NA,newala,nanguruwe,newala,1,NA,1,0,0,0,0,1 5 6 8,NA,NA,1,0,0,0,1,1,0,1,0,0,0,0,1,-66,NA,NA,0,0,0,0,0,0,0,0,10,e6d9c0e4-eb5b-11ec-9416-9440c9ab47f0
1162233,1;3,NA,NA,1,0,1,0,0,0,0,1,1,NA,sindano,sindano,masasi,NA,1,0,0,0,0,1 4,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,-66,Pikipiki,other,0,0,0,0,1,0,NA,NA,manyuri,mnavira,masasi,1,NA,0,0,0,0,0,1 6,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,2,NA,NA,0,1,0,0,0,0,0,0,1,0b0d0d7d-eb5c-11ec-9416-9440c9ab47f0
1162234,1;3,NA,NA,1,0,1,0,0,0,0,1,3,NA,muhuwesi.tunduru,muhuwesi,tunduru,NA,0,0,1,0,0,1 2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,0,1,0,0,0,0,2,NA,masasi,muhuwesi,tunduru,1,NA,0,1,0,0,0,1 5 6 8,NA,NA,1,0,0,0,1,1,0,1,0,0,0,0,1,2,NA,NA,0,1,0,0,0,0,0,0,2,e878a1bd-eb5b-11ec-9416-9440c9ab47f0
1162235,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,nakarara,makong.onda,masasi,1,NA,1,0,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,-66,Pikipiki,motorbike,0,0,0,1,0,0,0,0,4,eb4d5165-eb5b-11ec-9416-9440c9ab47f0
1162236,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,-66,Pikipiki,motorbike,0,0,0,1,0,0,0,0,1,07034470-eb5c-11ec-9416-9440c9ab47f0
1162237,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,muhuwesi,muhuwesi,tunduru,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,ebad89ef-eb5b-11ec-9416-9440c9ab47f0
1162572,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,kinyampuma,nkung.ungu,chunya,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,0f694a48-eb5c-11ec-9416-9440c9ab47f0
1162573,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,ngalaiwa,nkungu.ngu,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0b5fa4e9-eb5c-11ec-9416-9440c9ab47f0
1162574,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,igangwe,nkung.ungu,chunya,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,eb11539b-eb5b-11ec-9416-9440c9ab47f0
1162575,1,NA,NA,1,0,0,0,0,0,0,0,3,NA,itimaa,ngwala,chunya,NA,0,0,1,0,0,1 2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,11503824-eb5c-11ec-9416-9440c9ab47f0
1162576,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,shaurimoyo,mtanila,chunya,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,0e89fdb2-eb5c-11ec-9416-9440c9ab47f0
1162577,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,majengo,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,090e718d-eb5c-11ec-9416-9440c9ab47f0
1162578,1;3,NA,NA,1,0,1,0,0,0,0,1,2,NA,mamba,mamba,chunya,NA,0,1,0,0,0,2 1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,mamba,mamba,chunya,1,NA,1,0,0,0,0,1 2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,fe565365-eb5b-11ec-9416-9440c9ab47f0
1162579,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mwanzo.mgumu,nkung.ungu,chunya,1,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,09d9dfbd-eb5c-11ec-9416-9440c9ab47f0
1162580,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,ukombozi,nkung.ungu,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,f677dfb3-eb5b-11ec-9416-9440c9ab47f0
1162581,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,igangwe,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,f4656116-eb5b-11ec-9416-9440c9ab47f0
1162582,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,isangawana,matwiga,chunya,1,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,-66,Pikipiki,motorbike,0,0,0,1,0,0,0,0,4,14c7714f-eb5c-11ec-9416-9440c9ab47f0
1162583,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,isangawana,matwiga,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,11ec90d3-eb5c-11ec-9416-9440c9ab47f0
1162585,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,nkwavii,isangawana,chunya,1,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,09cad2e9-eb5c-11ec-9416-9440c9ab47f0
1162586,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,igangwe,mtanila,chunya,1,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,05ce9a70-eb5c-11ec-9416-9440c9ab47f0
1162587,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,majengo,nkung.ungu,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,14097d69-eb5c-11ec-9416-9440c9ab47f0
1162588,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,nkung.ungu,nkung.ungu,chunya,1,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,f1782547-eb5b-11ec-9416-9440c9ab47f0
1162589,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,majengo,nkung.ungu,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,-66,Pikipiki,other,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,fbd20354-eb5b-11ec-9416-9440c9ab47f0
1162590,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,magunga,nkung.ungu,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,e8cf3d25-eb5b-11ec-9416-9440c9ab47f0
1162591,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mwanzo.mgumu,nkung.ungu,chunya,1,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,113788f4-eb5c-11ec-9416-9440c9ab47f0
1162592,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,igangwe,matinila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,ecf3563d-eb5b-11ec-9416-9440c9ab47f0
1162619,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,ngalaiwe,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,120d6045-eb5c-11ec-9416-9440c9ab47f0
1162620,2,NA,NA,0,1,0,0,0,0,0,0,1,NA,itimaa,gwalaa,songwe,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,ngalaiwe,ngalaiwe,chunya,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,fc88744c-eb5b-11ec-9416-9440c9ab47f0
1162621,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,isangawana,mtanila,chunya,1,NA,1,0,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,000f791c-eb5c-11ec-9416-9440c9ab47f0
1162622,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,mamba.a,mamba,chunya,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,shinyanga,mamba,chunya,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,047cbbc0-eb5c-11ec-9416-9440c9ab47f0
1162623,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mlimafisi,mtanila,chunya,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,1479a9b6-eb5c-11ec-9416-9440c9ab47f0
1162624,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,nkung.ungu,nkung.ungu,chunya,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,07b12787-eb5c-11ec-9416-9440c9ab47f0
1162625,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,ngalaiwe,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,1083f3b1-eb5c-11ec-9416-9440c9ab47f0
1162626,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mwiji,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0bad9f1c-eb5c-11ec-9416-9440c9ab47f0
1162627,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mwiji,mwiji,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,efd07e0b-eb5b-11ec-9416-9440c9ab47f0
1162628,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,ngalaiwe,ngalaiwe,chunya,1,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,062edfe0-eb5c-11ec-9416-9440c9ab47f0
1162629,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,igangwe,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,1462f391-eb5c-11ec-9416-9440c9ab47f0
1162630,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,ngalaiwe,ngalaiwe,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0d187fa7-eb5c-11ec-9416-9440c9ab47f0
1162631,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,ngalaiwe,ngalaiwe,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,e985fc8e-eb5b-11ec-9416-9440c9ab47f0
1162632,1,NA,NA,1,0,0,0,0,0,0,0,NA,NA,kiji,igangwe,chunya,NA,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0b095c7c-eb5c-11ec-9416-9440c9ab47f0
1162633,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mtanila,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,f7266d6d-eb5b-11ec-9416-9440c9ab47f0
1162634,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mtanila,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,f9ed82f7-eb5b-11ec-9416-9440c9ab47f0
1162637,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,igangwe,mtanila,chunya,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,161f5f40-eb5c-11ec-9416-9440c9ab47f0
1162638,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,igangwe,mtanila,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,07b692df-eb5c-11ec-9416-9440c9ab47f0
1162639,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,ngwala,ngwala,songwe,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,f4b23648-eb5b-11ec-9416-9440c9ab47f0
1162640,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,majengo,nkung.ungu,chunya,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,e8d39a6c-eb5b-11ec-9416-9440c9ab47f0
1162641,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,igangwe,mtanila,chunya,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,e8e5a115-eb5b-11ec-9416-9440c9ab47f0
1162642,4;2;3,NA,NA,0,1,1,1,0,0,0,1,1,NA,isangawana,matwiga,chunya,NA,1,0,0,0,0,1 2 6,NA,NA,1,1,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,mamba,mamba,chunya,1,NA,1,0,0,0,0,5 6 1,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,01a701ba-eb5c-11ec-9416-9440c9ab47f0
1162643,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,2,NA,lupa.tingatinga,lupa.tingatinga,chunya,1,NA,0,1,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,4,f0b09bcb-eb5b-11ec-9416-9440c9ab47f0
1162644,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,isangawana,matwiga,chunya,1,NA,1,0,0,0,0,1 6 5,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,00512fbd-eb5c-11ec-9416-9440c9ab47f0
1162645,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,isangawana,matwiga,chunya,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,02496286-eb5c-11ec-9416-9440c9ab47f0
1162646,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mamba,mamba,chunya,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,fd20357b-eb5b-11ec-9416-9440c9ab47f0
