"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","7. What is your main reason for buying these small ruminants? (see mrktc_lkpbuy_reason)","Unique Row Identifier (UUID)"
"1160854","1","1","2","5b74129e-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","3","5b742d00-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","4","5b741fff-e837-11ec-9416-9440c9ab47f0"
"1160854","1","1","5","5b740455-e837-11ec-9416-9440c9ab47f0"
"1160855","1","1","5","638764e2-e837-11ec-9416-9440c9ab47f0"
"1160855","1","1","6","63875820-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","2","37678053-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","4","376774b5-e837-11ec-9416-9440c9ab47f0"
"1160856","1","1","5","3767463c-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","1","56b7fc47-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","2","56b8079b-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","3","56b92f24-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","4","56b90123-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","5","56b91006-e837-11ec-9416-9440c9ab47f0"
"1160858","1","1","6","56b92095-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","2","389a778f-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","3","389a8822-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","5","389a4d1b-e837-11ec-9416-9440c9ab47f0"
"1160862","1","1","6","389a6c47-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","1","3d10edda-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","2","3d10fabd-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","3","3d11374e-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","4","3d112cc0-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","5","3d110ce9-e837-11ec-9416-9440c9ab47f0"
"1160863","1","1","6","3d11178d-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","2","555603ac-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","3","55561d43-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","4","55562877-e837-11ec-9416-9440c9ab47f0"
"1160864","1","1","5","5556110e-e837-11ec-9416-9440c9ab47f0"
"1160888","1","1","1","35360b0b-e837-11ec-9416-9440c9ab47f0"
"1160888","1","1","5","35361ad7-e837-11ec-9416-9440c9ab47f0"
"1160889","1","1","1","485d4f8b-e837-11ec-9416-9440c9ab47f0"
"1160889","1","1","5","485d5d8d-e837-11ec-9416-9440c9ab47f0"
"1160891","1","1","1","627d20f1-e837-11ec-9416-9440c9ab47f0"
"1160891","1","1","5","627d14a1-e837-11ec-9416-9440c9ab47f0"
"1161005","1","1","6","78b333c6-e900-11ec-9416-9440c9ab47f0"
"1161093","1","1","1","8c600398-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","2","5e5e0923-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","3","5e5ecd69-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","4","5e5e78fc-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","5","5e5eb392-e900-11ec-9416-9440c9ab47f0"
"1161338","1","1","6","5e5ec120-e900-11ec-9416-9440c9ab47f0"
"1161340","1","1","1","6e89288f-e900-11ec-9416-9440c9ab47f0"
"1161374","1","1","6","7c058b77-e900-11ec-9416-9440c9ab47f0"
"1161376","1","1","6","7dd2b1d3-e900-11ec-9416-9440c9ab47f0"
"1161377","1","1","6","634f0b07-e900-11ec-9416-9440c9ab47f0"
"1161604","1","1","1","a924ce95-e9c9-11ec-9416-9440c9ab47f0"
"1161604","1","1","6","a924da9b-e9c9-11ec-9416-9440c9ab47f0"
"1161604","1","1","8","a924e66c-e9c9-11ec-9416-9440c9ab47f0"
"1161606","1","1","1","a19ef1dd-e9c9-11ec-9416-9440c9ab47f0"
"1161606","1","1","6","a19efc80-e9c9-11ec-9416-9440c9ab47f0"
"1161606","1","1","8","a19f06e2-e9c9-11ec-9416-9440c9ab47f0"
"1161607","1","1","1","b6f18082-e9c9-11ec-9416-9440c9ab47f0"
"1161607","1","1","6","b6f19021-e9c9-11ec-9416-9440c9ab47f0"
"1161607","1","1","8","b6f19d5d-e9c9-11ec-9416-9440c9ab47f0"
"1161610","1","1","1","b1b49597-e9c9-11ec-9416-9440c9ab47f0"
"1161610","1","1","6","b1b4b2e4-e9c9-11ec-9416-9440c9ab47f0"
"1161610","1","1","8","b1b4a286-e9c9-11ec-9416-9440c9ab47f0"
"1161611","1","1","1","93d5fd8e-e9c9-11ec-9416-9440c9ab47f0"
"1161611","1","1","6","93d60a69-e9c9-11ec-9416-9440c9ab47f0"
"1161671","1","1","6","b63a0635-e9c9-11ec-9416-9440c9ab47f0"
"1161675","1","1","6","8a8df441-e9c9-11ec-9416-9440c9ab47f0"
"1161677","1","1","6","b56ecdd7-e9c9-11ec-9416-9440c9ab47f0"
"1161679","1","1","1","8d5517b3-e9c9-11ec-9416-9440c9ab47f0"
"1161685","1","1","1","fafd944e-eb5b-11ec-9416-9440c9ab47f0"
"1161754","1","1","2","99aba537-e9c9-11ec-9416-9440c9ab47f0"
"1161754","1","1","5","99abb948-e9c9-11ec-9416-9440c9ab47f0"
"1161755","1","1","1","b858ab9d-e9c9-11ec-9416-9440c9ab47f0"
"1161756","1","1","2","b3973d86-e9c9-11ec-9416-9440c9ab47f0"
"1161757","1","1","2","a8bb41cf-e9c9-11ec-9416-9440c9ab47f0"
"1161757","1","1","5","a8bb53f7-e9c9-11ec-9416-9440c9ab47f0"
"1161765","1","1","5","9cc186c4-e9c9-11ec-9416-9440c9ab47f0"
"1161766","1","1","1","8db9bc1d-e9c9-11ec-9416-9440c9ab47f0"
"1161767","1","1","2","b8df82c1-e9c9-11ec-9416-9440c9ab47f0"
"1161768","1","1","1","9ffc161c-e9c9-11ec-9416-9440c9ab47f0"
"1161769","1","1","1","a7e82add-e9c9-11ec-9416-9440c9ab47f0"
"1161770","1","1","6","b7222d2c-e9c9-11ec-9416-9440c9ab47f0"
"1161771","1","1","1","9efb48b2-e9c9-11ec-9416-9440c9ab47f0"
"1161774","1","1","1","a4f8549d-e9c9-11ec-9416-9440c9ab47f0"
"1161996","1","1","1","b6bb7696-ea92-11ec-9416-9440c9ab47f0"
"1161996","1","1","2","b6bbad49-ea92-11ec-9416-9440c9ab47f0"
"1161996","1","1","3","b6bbfd02-ea92-11ec-9416-9440c9ab47f0"
"1161996","1","1","4","b6bbf100-ea92-11ec-9416-9440c9ab47f0"
"1161996","1","1","5","b6bbb9d6-ea92-11ec-9416-9440c9ab47f0"
"1161997","1","1","-66","d9abcfa1-ea92-11ec-9416-9440c9ab47f0"
"1161997","1","1","6","d9abc31c-ea92-11ec-9416-9440c9ab47f0"
"1161999","1","1","-66","d967c05f-ea92-11ec-9416-9440c9ab47f0"
"1161999","1","1","6","d967b29c-ea92-11ec-9416-9440c9ab47f0"
"1162001","1","1","2","d395afab-ea92-11ec-9416-9440c9ab47f0"
"1162001","1","1","3","d395c84a-ea92-11ec-9416-9440c9ab47f0"
"1162001","1","1","4","d395bd1e-ea92-11ec-9416-9440c9ab47f0"
"1162001","1","1","5","d395ef43-ea92-11ec-9416-9440c9ab47f0"
"1162002","1","1","2","db74f9b8-ea92-11ec-9416-9440c9ab47f0"
"1162002","1","1","3","db7506e7-ea92-11ec-9416-9440c9ab47f0"
"1162002","1","1","4","db7512e2-ea92-11ec-9416-9440c9ab47f0"
"1162002","1","1","5","db7520c6-ea92-11ec-9416-9440c9ab47f0"
"1162003","1","1","1","c38431f4-ea92-11ec-9416-9440c9ab47f0"
"1162003","1","1","2","c3843fac-ea92-11ec-9416-9440c9ab47f0"
"1162003","1","1","3","c3844d39-ea92-11ec-9416-9440c9ab47f0"
"1162003","1","1","4","c3845d72-ea92-11ec-9416-9440c9ab47f0"
"1162003","1","1","5","c384959f-ea92-11ec-9416-9440c9ab47f0"
"1162003","1","1","6","c385a211-ea92-11ec-9416-9440c9ab47f0"
"1162004","1","1","-66","cee78ed2-ea92-11ec-9416-9440c9ab47f0"
"1162004","1","1","5","cee7823b-ea92-11ec-9416-9440c9ab47f0"
"1162004","1","1","6","cee77458-ea92-11ec-9416-9440c9ab47f0"
"1162005","1","1","2","bebb3efd-ea92-11ec-9416-9440c9ab47f0"
"1162005","1","1","3","bebb4a72-ea92-11ec-9416-9440c9ab47f0"
"1162005","1","1","4","bebb55b7-ea92-11ec-9416-9440c9ab47f0"
"1162005","1","1","5","bebb327d-ea92-11ec-9416-9440c9ab47f0"
"1162006","1","1","2","bf781283-ea92-11ec-9416-9440c9ab47f0"
"1162006","1","1","3","bf787000-ea92-11ec-9416-9440c9ab47f0"
"1162006","1","1","4","bf785e46-ea92-11ec-9416-9440c9ab47f0"
"1162006","1","1","5","bf783566-ea92-11ec-9416-9440c9ab47f0"
"1162007","1","1","2","d0f062e3-ea92-11ec-9416-9440c9ab47f0"
"1162007","1","1","3","d0f0701f-ea92-11ec-9416-9440c9ab47f0"
"1162007","1","1","4","d0f07b8e-ea92-11ec-9416-9440c9ab47f0"
"1162007","1","1","5","d0f086cb-ea92-11ec-9416-9440c9ab47f0"
"1162008","1","1","1","cb342458-ea92-11ec-9416-9440c9ab47f0"
"1162011","1","1","1","d963330b-ea92-11ec-9416-9440c9ab47f0"
"1162011","1","1","2","d9633de0-ea92-11ec-9416-9440c9ab47f0"
"1162011","1","1","3","d96347a5-ea92-11ec-9416-9440c9ab47f0"
"1162011","1","1","4","d963515f-ea92-11ec-9416-9440c9ab47f0"
"1162011","1","1","5","d9636461-ea92-11ec-9416-9440c9ab47f0"
"1162011","1","1","6","d9635aea-ea92-11ec-9416-9440c9ab47f0"
"1162017","1","1","1","d0d741c3-ea92-11ec-9416-9440c9ab47f0"
"1162018","1","1","1","cd48a71b-ea92-11ec-9416-9440c9ab47f0"
"1162019","1","1","1","bde6633b-ea92-11ec-9416-9440c9ab47f0"
"1162019","1","1","2","bde670c8-ea92-11ec-9416-9440c9ab47f0"
"1162019","1","1","3","bde68b2b-ea92-11ec-9416-9440c9ab47f0"
"1162019","1","1","5","bde67cc0-ea92-11ec-9416-9440c9ab47f0"
"1162019","1","1","6","bde69809-ea92-11ec-9416-9440c9ab47f0"
"1162020","1","1","2","bd2b488f-ea92-11ec-9416-9440c9ab47f0"
"1162020","1","1","3","bd2b53ff-ea92-11ec-9416-9440c9ab47f0"
"1162020","1","1","5","bd2b3c17-ea92-11ec-9416-9440c9ab47f0"
"1162021","1","1","2","d5d23392-ea92-11ec-9416-9440c9ab47f0"
"1162021","1","1","3","d5d24348-ea92-11ec-9416-9440c9ab47f0"
"1162021","1","1","4","d5d24e94-ea92-11ec-9416-9440c9ab47f0"
"1162021","1","1","5","d5d259f2-ea92-11ec-9416-9440c9ab47f0"
"1162022","1","1","2","c6365a89-ea92-11ec-9416-9440c9ab47f0"
"1162022","1","1","3","c6366a55-ea92-11ec-9416-9440c9ab47f0"
"1162022","1","1","4","c63687fd-ea92-11ec-9416-9440c9ab47f0"
"1162022","1","1","5","c6369633-ea92-11ec-9416-9440c9ab47f0"
"1162023","1","1","2","c4a6f0be-ea92-11ec-9416-9440c9ab47f0"
"1162023","1","1","5","c4a6fd83-ea92-11ec-9416-9440c9ab47f0"
"1162023","1","1","6","c4a71b62-ea92-11ec-9416-9440c9ab47f0"
"1162024","1","1","1","c44e4db9-ea92-11ec-9416-9440c9ab47f0"
"1162024","1","1","2","c44e5b51-ea92-11ec-9416-9440c9ab47f0"
"1162024","1","1","3","c44e6879-ea92-11ec-9416-9440c9ab47f0"
"1162024","1","1","4","c44e8424-ea92-11ec-9416-9440c9ab47f0"
"1162024","1","1","5","c44e8fdd-ea92-11ec-9416-9440c9ab47f0"
"1162024","1","1","6","c44ea6bb-ea92-11ec-9416-9440c9ab47f0"
"1162034","1","1","1","bc70ff74-ea92-11ec-9416-9440c9ab47f0"
"1162034","1","1","6","bc710c8e-ea92-11ec-9416-9440c9ab47f0"
"1162038","1","1","1","e5c422af-ea92-11ec-9416-9440c9ab47f0"
"1162038","1","1","6","e5c430b0-ea92-11ec-9416-9440c9ab47f0"
"1162084","1","1","1","bdc66e69-ea92-11ec-9416-9440c9ab47f0"
"1162232","1","1","1","e6da50db-eb5b-11ec-9416-9440c9ab47f0"
"1162232","1","1","5","e6da5f1b-eb5b-11ec-9416-9440c9ab47f0"
"1162232","1","1","6","e6da6dae-eb5b-11ec-9416-9440c9ab47f0"
"1162232","1","1","8","e6da7c1b-eb5b-11ec-9416-9440c9ab47f0"
"1162233","1","1","1","0b0d535b-eb5c-11ec-9416-9440c9ab47f0"
"1162233","1","1","6","0b0d5f91-eb5c-11ec-9416-9440c9ab47f0"
"1162234","1","1","1","e878fb57-eb5b-11ec-9416-9440c9ab47f0"
"1162234","1","1","5","e879d3d9-eb5b-11ec-9416-9440c9ab47f0"
"1162234","1","1","6","e879e086-eb5b-11ec-9416-9440c9ab47f0"
"1162234","1","1","8","e879ed19-eb5b-11ec-9416-9440c9ab47f0"
"1162235","1","1","6","eb4d7023-eb5b-11ec-9416-9440c9ab47f0"
"1162236","1","1","6","07036867-eb5c-11ec-9416-9440c9ab47f0"
"1162504","1","1","1","f034411f-eb5b-11ec-9416-9440c9ab47f0"
"1162504","1","1","6","f0344d5a-eb5b-11ec-9416-9440c9ab47f0"
"1162505","1","1","1","10dde91d-eb5c-11ec-9416-9440c9ab47f0"
"1162507","1","1","1","f57c0a1a-eb5b-11ec-9416-9440c9ab47f0"
"1162507","1","1","6","f57c1844-eb5b-11ec-9416-9440c9ab47f0"
"1162508","1","1","1","1471f92b-eb5c-11ec-9416-9440c9ab47f0"
"1162511","1","1","1","01f70c07-eb5c-11ec-9416-9440c9ab47f0"
"1162512","1","1","1","eaa0571a-eb5b-11ec-9416-9440c9ab47f0"
"1162516","1","1","6","fc6d8d8d-eb5b-11ec-9416-9440c9ab47f0"
"1162572","1","1","5","0f696db5-eb5c-11ec-9416-9440c9ab47f0"
"1162574","1","1","5","eb1176a9-eb5b-11ec-9416-9440c9ab47f0"
"1162576","1","1","5","0e8a24b6-eb5c-11ec-9416-9440c9ab47f0"
"1162578","1","1","1","fe569e8a-eb5b-11ec-9416-9440c9ab47f0"
"1162578","1","1","2","fe56abfa-eb5b-11ec-9416-9440c9ab47f0"
"1162579","1","1","2","09da0894-eb5c-11ec-9416-9440c9ab47f0"
"1162579","1","1","5","09da198d-eb5c-11ec-9416-9440c9ab47f0"
"1162582","1","1","2","14c7dc92-eb5c-11ec-9416-9440c9ab47f0"
"1162585","1","1","2","09caf85a-eb5c-11ec-9416-9440c9ab47f0"
"1162585","1","1","5","09cb077d-eb5c-11ec-9416-9440c9ab47f0"
"1162586","1","1","2","05cec2b3-eb5c-11ec-9416-9440c9ab47f0"
"1162586","1","1","5","05ced36a-eb5c-11ec-9416-9440c9ab47f0"
"1162588","1","1","2","f178484e-eb5b-11ec-9416-9440c9ab47f0"
"1162591","1","1","2","1137db05-eb5c-11ec-9416-9440c9ab47f0"
"1162591","1","1","5","1137ec11-eb5c-11ec-9416-9440c9ab47f0"
"1162596","1","1","1","08b36add-eb5c-11ec-9416-9440c9ab47f0"
"1162596","1","1","2","08b3785d-eb5c-11ec-9416-9440c9ab47f0"
"1162597","1","1","1","ed2b11ef-eb5b-11ec-9416-9440c9ab47f0"
"1162597","1","1","6","ed2b1c4b-eb5b-11ec-9416-9440c9ab47f0"
"1162620","1","1","1","fc89b187-eb5b-11ec-9416-9440c9ab47f0"
"1162621","1","1","6","000fa56f-eb5c-11ec-9416-9440c9ab47f0"
"1162622","1","1","1","047cf61e-eb5c-11ec-9416-9440c9ab47f0"
"1162623","1","1","5","1479c906-eb5c-11ec-9416-9440c9ab47f0"
"1162624","1","1","5","07b15217-eb5c-11ec-9416-9440c9ab47f0"
"1162628","1","1","2","062f0741-eb5c-11ec-9416-9440c9ab47f0"
"1162637","1","1","5","161f80c1-eb5c-11ec-9416-9440c9ab47f0"
"1162639","1","1","5","f4b2571c-eb5b-11ec-9416-9440c9ab47f0"
"1162642","1","1","1","01a79fb7-eb5c-11ec-9416-9440c9ab47f0"
"1162642","1","1","5","01a77fcf-eb5c-11ec-9416-9440c9ab47f0"
"1162642","1","1","6","01a7907b-eb5c-11ec-9416-9440c9ab47f0"
"1162643","1","1","6","f0b0c18e-eb5b-11ec-9416-9440c9ab47f0"
"1162644","1","1","1","005152ee-eb5c-11ec-9416-9440c9ab47f0"
"1162644","1","1","5","00516c50-eb5c-11ec-9416-9440c9ab47f0"
"1162644","1","1","6","0051607c-eb5c-11ec-9416-9440c9ab47f0"
"1162645","1","1","1","024980ff-eb5c-11ec-9416-9440c9ab47f0"
"1162646","1","1","5","fd2055c4-eb5b-11ec-9416-9440c9ab47f0"
"1162647","1","1","5","0e173429-eb5c-11ec-9416-9440c9ab47f0"
"1162649","1","1","6","00b4fe0f-eb5c-11ec-9416-9440c9ab47f0"
"1162650","1","1","1","fb3278a0-eb5b-11ec-9416-9440c9ab47f0"
"1162653","1","1","1","08d8fe50-eb5c-11ec-9416-9440c9ab47f0"
"1162653","1","1","6","08d90d85-eb5c-11ec-9416-9440c9ab47f0"
"1162654","1","1","-66","f7ae9bc4-eb5b-11ec-9416-9440c9ab47f0"
"1162654","1","1","6","f7ae8f3f-eb5b-11ec-9416-9440c9ab47f0"
"1162655","1","1","2","0c5c322f-eb5c-11ec-9416-9440c9ab47f0"
"1162655","1","1","5","0c5c3fc4-eb5c-11ec-9416-9440c9ab47f0"
"1162660","1","1","1","02fc6baf-eb5c-11ec-9416-9440c9ab47f0"
"1162661","1","1","-66","f1c51c67-eb5b-11ec-9416-9440c9ab47f0"
"1162663","1","1","5","0545c88e-eb5c-11ec-9416-9440c9ab47f0"
"1162664","1","1","1","083ab9cb-eb5c-11ec-9416-9440c9ab47f0"
"1162665","1","1","5","0fd479a7-eb5c-11ec-9416-9440c9ab47f0"
"1162668","1","1","1","1334cf4b-eb5c-11ec-9416-9440c9ab47f0"
"1162669","1","1","1","fff6469e-eb5b-11ec-9416-9440c9ab47f0"
"1162673","1","1","1","ffa92d0c-eb5b-11ec-9416-9440c9ab47f0"
"1162675","1","1","1","fc16654f-eb5b-11ec-9416-9440c9ab47f0"
"1162676","1","1","2","f60cff05-eb5b-11ec-9416-9440c9ab47f0"
"1162677","1","1","6","e7eba108-eb5b-11ec-9416-9440c9ab47f0"
"1162679","1","1","-66","e8de402b-eb5b-11ec-9416-9440c9ab47f0"
"1162679","1","1","1","e8de3054-eb5b-11ec-9416-9440c9ab47f0"
"1162681","1","1","2","f3dd51ab-eb5b-11ec-9416-9440c9ab47f0"
"1162681","1","1","5","f3dd5f57-eb5b-11ec-9416-9440c9ab47f0"
"1162682","1","1","2","0ad675b1-eb5c-11ec-9416-9440c9ab47f0"
"1162682","1","1","5","0ad68438-eb5c-11ec-9416-9440c9ab47f0"
"1162683","1","1","-66","ee47efa8-eb5b-11ec-9416-9440c9ab47f0"
"1162684","1","1","6","e99e14bf-eb5b-11ec-9416-9440c9ab47f0"
"1162689","1","1","1","0781bb99-eb5c-11ec-9416-9440c9ab47f0"
"1162690","1","1","-66","17b0a48d-eb5c-11ec-9416-9440c9ab47f0"
"1162691","1","1","1","fd01fbfa-eb5b-11ec-9416-9440c9ab47f0"
"1162692","1","1","2","1567ade3-eb5c-11ec-9416-9440c9ab47f0"
"1162692","1","1","5","1567be7b-eb5c-11ec-9416-9440c9ab47f0"
"1162693","1","1","-66","01efa1d3-eb5c-11ec-9416-9440c9ab47f0"
"1162695","1","1","2","17ce6672-eb5c-11ec-9416-9440c9ab47f0"
"1162695","1","1","5","17ce7788-eb5c-11ec-9416-9440c9ab47f0"
"1162773","1","1","1","7c0dd708-ebad-11ec-9416-9440c9ab47f0"
"1162775","1","1","5","89d04e7b-ebad-11ec-9416-9440c9ab47f0"
"1162777","1","1","2","8b33a99e-ebad-11ec-9416-9440c9ab47f0"
"1162777","1","1","5","8b33b7dd-ebad-11ec-9416-9440c9ab47f0"
"1162779","1","1","6","80064341-ebad-11ec-9416-9440c9ab47f0"
"1162781","1","1","1","78a20d42-ebad-11ec-9416-9440c9ab47f0"
"1162782","1","1","1","7e699eed-ebad-11ec-9416-9440c9ab47f0"
"1162783","1","1","1","7826a2f7-ebad-11ec-9416-9440c9ab47f0"
"1162784","1","1","5","70164792-ebad-11ec-9416-9440c9ab47f0"
"1162785","1","1","5","834dc231-ebad-11ec-9416-9440c9ab47f0"
"1162785","1","1","6","834dd613-ebad-11ec-9416-9440c9ab47f0"
"1162786","1","1","-66","82093b0c-ebad-11ec-9416-9440c9ab47f0"
"1162786","1","1","5","82090eea-ebad-11ec-9416-9440c9ab47f0"
"1162786","1","1","6","8209296d-ebad-11ec-9416-9440c9ab47f0"
"1162787","1","1","1","85e49bd6-ebad-11ec-9416-9440c9ab47f0"
"1162788","1","1","1","7713f7b1-ebad-11ec-9416-9440c9ab47f0"
"1162788","1","1","5","7714079d-ebad-11ec-9416-9440c9ab47f0"
"1162788","1","1","6","771415b7-ebad-11ec-9416-9440c9ab47f0"
"1162790","1","1","2","89e87ac3-ebad-11ec-9416-9440c9ab47f0"
"1162790","1","1","5","89e8695a-ebad-11ec-9416-9440c9ab47f0"
"1162791","1","1","6","6008b123-ebad-11ec-9416-9440c9ab47f0"
"1162793","1","1","1","84b9de03-ebad-11ec-9416-9440c9ab47f0"
"1162794","1","1","1","66a19906-ebad-11ec-9416-9440c9ab47f0"
"1162795","1","1","6","783e7d34-ebad-11ec-9416-9440c9ab47f0"
"1162881","1","1","1","2cb09161-ec25-11ec-9416-9440c9ab47f0"
"1162882","1","1","2","184866a3-ec25-11ec-9416-9440c9ab47f0"
"1162882","1","1","5","184859b9-ec25-11ec-9416-9440c9ab47f0"
"1162883","1","1","2","1619d1a5-ec25-11ec-9416-9440c9ab47f0"
"1162883","1","1","5","161abd14-ec25-11ec-9416-9440c9ab47f0"
"1162887","1","1","1","0fed187e-ec25-11ec-9416-9440c9ab47f0"
"1162887","1","1","2","0fed6b9f-ec25-11ec-9416-9440c9ab47f0"
"1162887","1","1","5","0fed9d5e-ec25-11ec-9416-9440c9ab47f0"
"1162889","1","1","2","36f3c9bc-ec25-11ec-9416-9440c9ab47f0"
"1162889","1","1","5","36f3d8d5-ec25-11ec-9416-9440c9ab47f0"
"1162892","1","1","2","28ec1685-ec25-11ec-9416-9440c9ab47f0"
"1162892","1","1","5","28ec246d-ec25-11ec-9416-9440c9ab47f0"
"1162896","1","1","2","25588685-ec25-11ec-9416-9440c9ab47f0"
"1162896","1","1","5","25589316-ec25-11ec-9416-9440c9ab47f0"
"1162898","1","1","1","2c8c7d00-ec25-11ec-9416-9440c9ab47f0"
"1162899","1","1","2","145ae362-ec25-11ec-9416-9440c9ab47f0"
"1162899","1","1","5","145af0a6-ec25-11ec-9416-9440c9ab47f0"
"1162904","1","1","2","1b2730c5-ec25-11ec-9416-9440c9ab47f0"
"1162904","1","1","5","1b273cff-ec25-11ec-9416-9440c9ab47f0"
"1162905","1","1","2","2f0abca1-ec25-11ec-9416-9440c9ab47f0"
"1162906","1","1","1","3b5a6271-ec25-11ec-9416-9440c9ab47f0"
"1162908","1","1","6","2ba96c33-ec25-11ec-9416-9440c9ab47f0"
"1162910","1","1","2","33bdb610-ec25-11ec-9416-9440c9ab47f0"
"1162910","1","1","3","33bdc37c-ec25-11ec-9416-9440c9ab47f0"
"1162911","1","1","-66","2dbf22b6-ec25-11ec-9416-9440c9ab47f0"
"1162912","1","1","1","2b187f43-ec25-11ec-9416-9440c9ab47f0"
"1162913","1","1","3","27cb4a41-ec25-11ec-9416-9440c9ab47f0"
"1162913","1","1","5","27cb5a2e-ec25-11ec-9416-9440c9ab47f0"
"1162914","1","1","1","11d6d959-ec25-11ec-9416-9440c9ab47f0"
"1162915","1","1","2","36f01b75-ec25-11ec-9416-9440c9ab47f0"
"1162915","1","1","5","36f0298e-ec25-11ec-9416-9440c9ab47f0"
"1162917","1","1","6","14b2b473-ec25-11ec-9416-9440c9ab47f0"
"1162918","1","1","-66","2fe3b614-ec25-11ec-9416-9440c9ab47f0"
"1162932","1","1","5","3b4f9bd5-ec25-11ec-9416-9440c9ab47f0"
"1162934","1","1","-66","1647b1a6-ec25-11ec-9416-9440c9ab47f0"
"1162937","1","1","1","2a8dd0d8-ec25-11ec-9416-9440c9ab47f0"
"1162938","1","1","1","261feb2e-ec25-11ec-9416-9440c9ab47f0"
"1162939","1","1","5","3b8925f4-ec25-11ec-9416-9440c9ab47f0"
"1162940","1","1","2","262411fb-ec25-11ec-9416-9440c9ab47f0"
"1162941","1","1","5","3ca6bb87-ec25-11ec-9416-9440c9ab47f0"
"1162943","1","1","1","3d65066e-ec25-11ec-9416-9440c9ab47f0"
"1162951","1","1","5","3c317fbf-ec25-11ec-9416-9440c9ab47f0"
"1162952","1","1","5","2c68d607-ec25-11ec-9416-9440c9ab47f0"
"1162954","1","1","5","3a6bbfaa-ec25-11ec-9416-9440c9ab47f0"
"1162968","1","1","5","3f1c730c-ec25-11ec-9416-9440c9ab47f0"
"1162969","1","1","6","36c2c606-ec25-11ec-9416-9440c9ab47f0"
"1162972","1","1","5","24d40d27-ec25-11ec-9416-9440c9ab47f0"
"1162975","1","1","5","140aa97c-ec25-11ec-9416-9440c9ab47f0"
"1162977","1","1","5","12b1afb9-ec25-11ec-9416-9440c9ab47f0"
"1162978","1","1","6","3a936a66-ec25-11ec-9416-9440c9ab47f0"
"1162979","1","1","1","242bab84-ec25-11ec-9416-9440c9ab47f0"
"1162980","1","1","5","217a35da-ec25-11ec-9416-9440c9ab47f0"
"1162981","1","1","1","218158c8-ec25-11ec-9416-9440c9ab47f0"
"1162981","1","1","5","21814a9d-ec25-11ec-9416-9440c9ab47f0"
"1162982","1","1","1","1a846423-ec25-11ec-9416-9440c9ab47f0"
"1162982","1","1","2","1a847054-ec25-11ec-9416-9440c9ab47f0"
"1162982","1","1","5","1a847b42-ec25-11ec-9416-9440c9ab47f0"
"1162985","1","1","1","38983c35-ec25-11ec-9416-9440c9ab47f0"
"1162985","1","1","2","389848a4-ec25-11ec-9416-9440c9ab47f0"
"1162986","1","1","1","1103f00c-ec25-11ec-9416-9440c9ab47f0"
"1162986","1","1","8","1103fcd8-ec25-11ec-9416-9440c9ab47f0"
"1163601","1","1","2","765fa1bb-ecee-11ec-9416-9440c9ab47f0"
"1163601","1","1","5","765fc4f1-ecee-11ec-9416-9440c9ab47f0"
"1163602","1","1","6","69068a05-ecee-11ec-9416-9440c9ab47f0"
"1163604","1","1","6","46c9f6b6-ecee-11ec-9416-9440c9ab47f0"
"1163604","1","1","8","46ca049a-ecee-11ec-9416-9440c9ab47f0"
"1163605","1","1","2","596caf6c-ecee-11ec-9416-9440c9ab47f0"
"1163605","1","1","5","596ca319-ecee-11ec-9416-9440c9ab47f0"
"1163606","1","1","5","5908a9ba-ecee-11ec-9416-9440c9ab47f0"
"1163608","1","1","6","5d2b3154-ecee-11ec-9416-9440c9ab47f0"
"1163608","1","1","8","5d2b3f1b-ecee-11ec-9416-9440c9ab47f0"
"1163609","1","1","-66","71a7fed1-ecee-11ec-9416-9440c9ab47f0"
"1163610","1","1","6","68319fdc-ecee-11ec-9416-9440c9ab47f0"
"1163610","1","1","8","6831aead-ecee-11ec-9416-9440c9ab47f0"
"1163611","1","1","5","7ee963e3-ecee-11ec-9416-9440c9ab47f0"
"1163612","1","1","6","7be68cac-ecee-11ec-9416-9440c9ab47f0"
"1163613","1","1","5","681b42b9-ecee-11ec-9416-9440c9ab47f0"
