"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","3. What is your main reason for selling these sheep and/ or goats? (see mrktc_lkpsell_reason)","Unique Row Identifier (UUID)"
"996127","1","1","6","fc7add9e-beed-11eb-8cbd-5cb901ddeae0"
"996129","1","1","-66","fcb2f7de-beed-11eb-8cbd-5cb901ddeae0"
"996131","1","1","1","fab10aff-beed-11eb-8cbd-5cb901ddeae0"
"996131","1","1","6","fab122f5-beed-11eb-8cbd-5cb901ddeae0"
"996300","1","1","6","fd10abe9-beed-11eb-8cbd-5cb901ddeae0"
"996302","1","1","1","fb3128bc-beed-11eb-8cbd-5cb901ddeae0"
"996303","1","1","-66","f9bb076d-beed-11eb-8cbd-5cb901ddeae0"
"996305","1","1","1","faee3b03-beed-11eb-8cbd-5cb901ddeae0"
"996305","1","1","6","faee2743-beed-11eb-8cbd-5cb901ddeae0"
"996306","1","1","-66","f96b1221-beed-11eb-8cbd-5cb901ddeae0"
"996308","1","1","1","fea6caaa-beed-11eb-8cbd-5cb901ddeae0"
"998356","1","1","-66","fe22c4db-beed-11eb-8cbd-5cb901ddeae0"
"998361","1","1","2","fd8378ab-beed-11eb-8cbd-5cb901ddeae0"
"998363","1","1","2","fac014b6-beed-11eb-8cbd-5cb901ddeae0"
"998363","1","1","4","fabff395-beed-11eb-8cbd-5cb901ddeae0"
"998363","1","1","5","fac00376-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","1","fee17a53-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","2","fee18bee-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","6","fee19da4-beed-11eb-8cbd-5cb901ddeae0"
"998420","1","1","-66","fb3f6b2f-beed-11eb-8cbd-5cb901ddeae0"
"998420","1","1","1","fb3f3b49-beed-11eb-8cbd-5cb901ddeae0"
"998420","1","1","2","fb3f532e-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","1","f93b4107-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","2","f93b539f-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","3","f93b74be-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","5","f93b86d2-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","6","f93b638a-beed-11eb-8cbd-5cb901ddeae0"
"998423","1","1","-66","f8953999-beed-11eb-8cbd-5cb901ddeae0"
"998423","1","1","1","f8952d71-beed-11eb-8cbd-5cb901ddeae0"
"998423","1","1","6","f895462b-beed-11eb-8cbd-5cb901ddeae0"
"998678","1","1","-66","fa03db0e-beed-11eb-8cbd-5cb901ddeae0"
"998678","1","1","1","fa03fe79-beed-11eb-8cbd-5cb901ddeae0"
"998678","1","1","2","fa03ec08-beed-11eb-8cbd-5cb901ddeae0"
"998679","1","1","1","f8d0a9e3-beed-11eb-8cbd-5cb901ddeae0"
"998683","1","1","2","fafc6a4f-beed-11eb-8cbd-5cb901ddeae0"
"998683","1","1","6","fafc7ce4-beed-11eb-8cbd-5cb901ddeae0"
"998685","1","1","1","fcab3a86-beed-11eb-8cbd-5cb901ddeae0"
"998685","1","1","2","fcab49ca-beed-11eb-8cbd-5cb901ddeae0"
"998685","1","1","6","fcab5840-beed-11eb-8cbd-5cb901ddeae0"
"998719","1","1","1","f7f8026a-beed-11eb-8cbd-5cb901ddeae0"
"998719","1","1","2","f7f7f274-beed-11eb-8cbd-5cb901ddeae0"
"998720","1","1","-66","fa32f80b-beed-11eb-8cbd-5cb901ddeae0"
"998720","1","1","2","fa32e8f5-beed-11eb-8cbd-5cb901ddeae0"
"998722","1","1","2","faa90e60-beed-11eb-8cbd-5cb901ddeae0"
"998722","1","1","3","faa933b5-beed-11eb-8cbd-5cb901ddeae0"
"998722","1","1","4","faa920af-beed-11eb-8cbd-5cb901ddeae0"
"998722","1","1","6","faa953b1-beed-11eb-8cbd-5cb901ddeae0"
"998722","1","1","7","faa9686b-beed-11eb-8cbd-5cb901ddeae0"
"998724","1","1","1","fb1537eb-beed-11eb-8cbd-5cb901ddeae0"
"998724","1","1","2","fb15094e-beed-11eb-8cbd-5cb901ddeae0"
"998724","1","1","3","fb1518a0-beed-11eb-8cbd-5cb901ddeae0"
"998724","1","1","4","fb1528b8-beed-11eb-8cbd-5cb901ddeae0"
"998908","1","1","1","f7cf019d-beed-11eb-8cbd-5cb901ddeae0"
"998908","1","1","2","f7ceec8f-beed-11eb-8cbd-5cb901ddeae0"
"998908","1","1","3","f7cf13d4-beed-11eb-8cbd-5cb901ddeae0"
"998909","1","1","1","f9a227b6-beed-11eb-8cbd-5cb901ddeae0"
"998909","1","1","2","f9a25705-beed-11eb-8cbd-5cb901ddeae0"
"998909","1","1","3","f9a24865-beed-11eb-8cbd-5cb901ddeae0"
"998909","1","1","4","f9a23884-beed-11eb-8cbd-5cb901ddeae0"
"998909","1","1","6","f9a26cc7-beed-11eb-8cbd-5cb901ddeae0"
"998910","1","1","1","f8e0d8ae-beed-11eb-8cbd-5cb901ddeae0"
"998910","1","1","2","f8e0e571-beed-11eb-8cbd-5cb901ddeae0"
"998910","1","1","3","f8e0f13d-beed-11eb-8cbd-5cb901ddeae0"
"998910","1","1","4","f8e12876-beed-11eb-8cbd-5cb901ddeae0"
"998910","1","1","5","f8e11cc9-beed-11eb-8cbd-5cb901ddeae0"
"998910","1","1","6","f8e110d3-beed-11eb-8cbd-5cb901ddeae0"
"998910","1","1","7","f8e10093-beed-11eb-8cbd-5cb901ddeae0"
"998911","1","1","1","fd2383e8-beed-11eb-8cbd-5cb901ddeae0"
"998911","1","1","3","fd23b4bb-beed-11eb-8cbd-5cb901ddeae0"
"998911","1","1","4","fd23a435-beed-11eb-8cbd-5cb901ddeae0"
"998911","1","1","5","fd239382-beed-11eb-8cbd-5cb901ddeae0"
"998911","1","1","6","fd23c4b2-beed-11eb-8cbd-5cb901ddeae0"
"998911","1","1","7","fd23d427-beed-11eb-8cbd-5cb901ddeae0"
"998912","1","1","2","fd4a997d-beed-11eb-8cbd-5cb901ddeae0"
"998912","1","1","3","fd4aadad-beed-11eb-8cbd-5cb901ddeae0"
"998912","1","1","4","fd4abeeb-beed-11eb-8cbd-5cb901ddeae0"
"998912","1","1","6","fd4acfb9-beed-11eb-8cbd-5cb901ddeae0"
"998914","1","1","1","fc727e8e-beed-11eb-8cbd-5cb901ddeae0"
"998914","1","1","2","fc7290f2-beed-11eb-8cbd-5cb901ddeae0"
"998914","1","1","4","fc72a930-beed-11eb-8cbd-5cb901ddeae0"
"998914","1","1","6","fc72bc92-beed-11eb-8cbd-5cb901ddeae0"
"998915","1","1","1","fb4aa420-beed-11eb-8cbd-5cb901ddeae0"
"998915","1","1","2","fb4ab6d1-beed-11eb-8cbd-5cb901ddeae0"
"998915","1","1","3","fb4ac647-beed-11eb-8cbd-5cb901ddeae0"
"998915","1","1","4","fb4ad44f-beed-11eb-8cbd-5cb901ddeae0"
"998915","1","1","6","fb4ae344-beed-11eb-8cbd-5cb901ddeae0"
"998915","1","1","7","fb4b02dc-beed-11eb-8cbd-5cb901ddeae0"
"998916","1","1","1","fe8c240d-beed-11eb-8cbd-5cb901ddeae0"
"998916","1","1","2","fe8c1282-beed-11eb-8cbd-5cb901ddeae0"
"998916","1","1","3","fe8c5592-beed-11eb-8cbd-5cb901ddeae0"
"998916","1","1","4","fe8c45c2-beed-11eb-8cbd-5cb901ddeae0"
"998916","1","1","5","fe8c62ab-beed-11eb-8cbd-5cb901ddeae0"
"998916","1","1","6","fe8c7331-beed-11eb-8cbd-5cb901ddeae0"
"998916","1","1","7","fe8c34a0-beed-11eb-8cbd-5cb901ddeae0"
"998918","1","1","1","fe446f5c-beed-11eb-8cbd-5cb901ddeae0"
"998918","1","1","2","fe449a7a-beed-11eb-8cbd-5cb901ddeae0"
"998918","1","1","3","fe447fb7-beed-11eb-8cbd-5cb901ddeae0"
"998918","1","1","4","fe448db2-beed-11eb-8cbd-5cb901ddeae0"
"998933","1","1","1","fb58e0b9-beed-11eb-8cbd-5cb901ddeae0"
"998933","1","1","2","fb58f2cb-beed-11eb-8cbd-5cb901ddeae0"
"998933","1","1","5","fb5903bf-beed-11eb-8cbd-5cb901ddeae0"
"998934","1","1","2","f87cc9ae-beed-11eb-8cbd-5cb901ddeae0"
"998934","1","1","3","f87cf524-beed-11eb-8cbd-5cb901ddeae0"
"998934","1","1","4","f87cdf62-beed-11eb-8cbd-5cb901ddeae0"
"998935","1","1","1","f7d3c782-beed-11eb-8cbd-5cb901ddeae0"
"998935","1","1","2","f7d3d872-beed-11eb-8cbd-5cb901ddeae0"
"998935","1","1","4","f7d3e605-beed-11eb-8cbd-5cb901ddeae0"
"998936","1","1","1","fbd60117-beed-11eb-8cbd-5cb901ddeae0"
"998937","1","1","1","fba1d691-beed-11eb-8cbd-5cb901ddeae0"
"998939","1","1","1","fa5876a0-beed-11eb-8cbd-5cb901ddeae0"
"998939","1","1","2","fa58891f-beed-11eb-8cbd-5cb901ddeae0"
"998939","1","1","3","fa589b00-beed-11eb-8cbd-5cb901ddeae0"
"999404","1","1","1","faa482a1-beed-11eb-8cbd-5cb901ddeae0"
"999404","1","1","2","faa45fc0-beed-11eb-8cbd-5cb901ddeae0"
"999404","1","1","6","faa4718e-beed-11eb-8cbd-5cb901ddeae0"
"999405","1","1","1","fdc0017a-beed-11eb-8cbd-5cb901ddeae0"
"999405","1","1","2","fdc011d2-beed-11eb-8cbd-5cb901ddeae0"
"999407","1","1","1","f80c7307-beed-11eb-8cbd-5cb901ddeae0"
"999407","1","1","2","f80c82e4-beed-11eb-8cbd-5cb901ddeae0"
"999407","1","1","6","f80c9295-beed-11eb-8cbd-5cb901ddeae0"
"999407","1","1","7","f80ca047-beed-11eb-8cbd-5cb901ddeae0"
"999408","1","1","-66","f8848a98-beed-11eb-8cbd-5cb901ddeae0"
"999408","1","1","1","f88469be-beed-11eb-8cbd-5cb901ddeae0"
"999408","1","1","2","f88474c8-beed-11eb-8cbd-5cb901ddeae0"
"999408","1","1","6","f8847fab-beed-11eb-8cbd-5cb901ddeae0"
"999409","1","1","1","fbc7473d-beed-11eb-8cbd-5cb901ddeae0"
"999409","1","1","2","fbc757dc-beed-11eb-8cbd-5cb901ddeae0"
"999410","1","1","1","fea1fa72-beed-11eb-8cbd-5cb901ddeae0"
"999410","1","1","2","fea20c92-beed-11eb-8cbd-5cb901ddeae0"
"999410","1","1","3","fea21f7b-beed-11eb-8cbd-5cb901ddeae0"
"999410","1","1","5","fea23372-beed-11eb-8cbd-5cb901ddeae0"
"999411","1","1","1","fb724d18-beed-11eb-8cbd-5cb901ddeae0"
"999411","1","1","2","fb726629-beed-11eb-8cbd-5cb901ddeae0"
"999411","1","1","6","fb7278bc-beed-11eb-8cbd-5cb901ddeae0"
"999412","1","1","1","fc98956f-beed-11eb-8cbd-5cb901ddeae0"
"999412","1","1","2","fc98a98a-beed-11eb-8cbd-5cb901ddeae0"
"999412","1","1","6","fc98bbf6-beed-11eb-8cbd-5cb901ddeae0"
"999413","1","1","1","f8cbef0d-beed-11eb-8cbd-5cb901ddeae0"
"999413","1","1","2","f8cbfe81-beed-11eb-8cbd-5cb901ddeae0"
"999413","1","1","3","f8cc0d2e-beed-11eb-8cbd-5cb901ddeae0"
"999430","1","1","1","fe4c608b-beed-11eb-8cbd-5cb901ddeae0"
"999430","1","1","2","fe4c764f-beed-11eb-8cbd-5cb901ddeae0"
"999431","1","1","1","fd2ae04e-beed-11eb-8cbd-5cb901ddeae0"
"999431","1","1","2","fd2af0d3-beed-11eb-8cbd-5cb901ddeae0"
"999432","1","1","1","f84daf6e-beed-11eb-8cbd-5cb901ddeae0"
"999432","1","1","2","f84dc1cf-beed-11eb-8cbd-5cb901ddeae0"
"999432","1","1","3","f84dd4a1-beed-11eb-8cbd-5cb901ddeae0"
"999432","1","1","6","f84de3e7-beed-11eb-8cbd-5cb901ddeae0"
"999433","1","1","1","fd33e75b-beed-11eb-8cbd-5cb901ddeae0"
"999433","1","1","2","fd33f79c-beed-11eb-8cbd-5cb901ddeae0"
"999434","1","1","1","f9b3bce7-beed-11eb-8cbd-5cb901ddeae0"
"999434","1","1","2","f9b3cdc1-beed-11eb-8cbd-5cb901ddeae0"
"999435","1","1","1","f9fef36b-beed-11eb-8cbd-5cb901ddeae0"
"999435","1","1","2","f9ff087e-beed-11eb-8cbd-5cb901ddeae0"
"999436","1","1","1","fee5f06f-beed-11eb-8cbd-5cb901ddeae0"
"999436","1","1","2","fee6012e-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","1","f94edde3-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","2","f94ef10c-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","3","f94f1bed-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","4","f94f07fe-beed-11eb-8cbd-5cb901ddeae0"
"999439","1","1","1","f85bf3ea-beed-11eb-8cbd-5cb901ddeae0"
"999439","1","1","2","f85c06cb-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","1","f8b2a8f6-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","2","f8b2bb49-beed-11eb-8cbd-5cb901ddeae0"
"999441","1","1","1","fda8a556-beed-11eb-8cbd-5cb901ddeae0"
"999441","1","1","2","fda8ba8a-beed-11eb-8cbd-5cb901ddeae0"
"999442","1","1","1","fa772b73-beed-11eb-8cbd-5cb901ddeae0"
"999442","1","1","2","fa773cb3-beed-11eb-8cbd-5cb901ddeae0"
"999941","1","1","2","fd5e84c7-beed-11eb-8cbd-5cb901ddeae0"
"999942","1","1","2","f8c5ce78-beed-11eb-8cbd-5cb901ddeae0"
"999943","1","1","2","fc29d506-beed-11eb-8cbd-5cb901ddeae0"
"999944","1","1","2","f9b7a959-beed-11eb-8cbd-5cb901ddeae0"
"999944","1","1","3","f9b7b7d3-beed-11eb-8cbd-5cb901ddeae0"
"999946","1","1","2","fe263ce2-beed-11eb-8cbd-5cb901ddeae0"
"999946","1","1","3","fe265080-beed-11eb-8cbd-5cb901ddeae0"
"999947","1","1","2","f862b207-beed-11eb-8cbd-5cb901ddeae0"
"999948","1","1","2","fe34f743-beed-11eb-8cbd-5cb901ddeae0"
"999949","1","1","2","f891d85c-beed-11eb-8cbd-5cb901ddeae0"
"999949","1","1","3","f891ea3a-beed-11eb-8cbd-5cb901ddeae0"
"1000027","1","1","2","feb1c57c-beed-11eb-8cbd-5cb901ddeae0"
"1000113","1","1","1","fbed43c4-beed-11eb-8cbd-5cb901ddeae0"
"1000113","1","1","2","fbecfe60-beed-11eb-8cbd-5cb901ddeae0"
"1000113","1","1","3","fbed339c-beed-11eb-8cbd-5cb901ddeae0"
"1000113","1","1","4","fbed22d7-beed-11eb-8cbd-5cb901ddeae0"
"1000113","1","1","7","fbed1142-beed-11eb-8cbd-5cb901ddeae0"
"1000114","1","1","-66","f8a3fd2a-beed-11eb-8cbd-5cb901ddeae0"
"1000116","1","1","2","fde28ff0-beed-11eb-8cbd-5cb901ddeae0"
"1000118","1","1","-66","fedd8fbb-beed-11eb-8cbd-5cb901ddeae0"
"1000120","1","1","-66","faf8dc87-beed-11eb-8cbd-5cb901ddeae0"
"1000123","1","1","-66","fa3dff3b-beed-11eb-8cbd-5cb901ddeae0"
"1000423","1","1","2","fc50d1e8-beed-11eb-8cbd-5cb901ddeae0"
"1000423","1","1","5","fc50e5d0-beed-11eb-8cbd-5cb901ddeae0"
"1000424","1","1","2","fc6b31e1-beed-11eb-8cbd-5cb901ddeae0"
"1000425","1","1","2","f88b0a8a-beed-11eb-8cbd-5cb901ddeae0"
"1000426","1","1","2","fe7eaa81-beed-11eb-8cbd-5cb901ddeae0"
"1000427","1","1","2","f8b6fdd7-beed-11eb-8cbd-5cb901ddeae0"
"1000427","1","1","4","f8b712c3-beed-11eb-8cbd-5cb901ddeae0"
"1000428","1","1","-66","fba5c873-beed-11eb-8cbd-5cb901ddeae0"
"1000429","1","1","2","f88ea494-beed-11eb-8cbd-5cb901ddeae0"
"1000429","1","1","3","f88eb470-beed-11eb-8cbd-5cb901ddeae0"
"1000429","1","1","5","f88ec278-beed-11eb-8cbd-5cb901ddeae0"
"1000429","1","1","6","f88eceb3-beed-11eb-8cbd-5cb901ddeae0"
"1000430","1","1","2","fa081c71-beed-11eb-8cbd-5cb901ddeae0"
"1000431","1","1","2","fefd6bfe-beed-11eb-8cbd-5cb901ddeae0"
"1000432","1","1","2","fcfd0d00-beed-11eb-8cbd-5cb901ddeae0"
"1000432","1","1","5","fcfd1de2-beed-11eb-8cbd-5cb901ddeae0"
"1000432","1","1","6","fcfd32e2-beed-11eb-8cbd-5cb901ddeae0"
"1000433","1","1","2","fe965c13-beed-11eb-8cbd-5cb901ddeae0"
"1000433","1","1","4","fe966f15-beed-11eb-8cbd-5cb901ddeae0"
"1000433","1","1","6","fe967fef-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","1","f8803dfa-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","2","f88050a3-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","3","f880627d-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","4","f8807326-beed-11eb-8cbd-5cb901ddeae0"
"1000435","1","1","2","fac6b0e6-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","2","febc3909-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","3","febc6d48-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","4","febc5c26-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","5","febc4a55-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","6","febc7d20-beed-11eb-8cbd-5cb901ddeae0"
"1000437","1","1","1","ff0b36f1-beed-11eb-8cbd-5cb901ddeae0"
"1000437","1","1","2","ff0b252e-beed-11eb-8cbd-5cb901ddeae0"
"1000437","1","1","6","ff0b498c-beed-11eb-8cbd-5cb901ddeae0"
"1000438","1","1","-66","fa608d08-beed-11eb-8cbd-5cb901ddeae0"
"1000438","1","1","2","fa607c5d-beed-11eb-8cbd-5cb901ddeae0"
"1000508","1","1","2","fe405f1d-beed-11eb-8cbd-5cb901ddeae0"
"1000512","1","1","1","f8f0f1de-beed-11eb-8cbd-5cb901ddeae0"
"1000512","1","1","2","f8f0e2ef-beed-11eb-8cbd-5cb901ddeae0"
"1000512","1","1","6","f8f0ffca-beed-11eb-8cbd-5cb901ddeae0"
"1000513","1","1","2","f7f14e09-beed-11eb-8cbd-5cb901ddeae0"
"1000513","1","1","3","f7f15c80-beed-11eb-8cbd-5cb901ddeae0"
"1000513","1","1","6","f7f16b75-beed-11eb-8cbd-5cb901ddeae0"
"1000514","1","1","2","f968142c-beed-11eb-8cbd-5cb901ddeae0"
"1000514","1","1","3","f968252c-beed-11eb-8cbd-5cb901ddeae0"
"1000515","1","1","2","f824ac2e-beed-11eb-8cbd-5cb901ddeae0"
"1000516","1","1","2","f9c7accb-beed-11eb-8cbd-5cb901ddeae0"
"1000516","1","1","3","f9c7bf66-beed-11eb-8cbd-5cb901ddeae0"
"1000516","1","1","4","f9c7d021-beed-11eb-8cbd-5cb901ddeae0"
"1000517","1","1","1","fc63ab94-beed-11eb-8cbd-5cb901ddeae0"
"1000517","1","1","2","fc63be8a-beed-11eb-8cbd-5cb901ddeae0"
"1000517","1","1","3","fc63d129-beed-11eb-8cbd-5cb901ddeae0"
"1000518","1","1","2","fc1b841d-beed-11eb-8cbd-5cb901ddeae0"
"1000518","1","1","4","fc1b9b89-beed-11eb-8cbd-5cb901ddeae0"
"1000519","1","1","2","fb63aa73-beed-11eb-8cbd-5cb901ddeae0"
"1000519","1","1","3","fb63c313-beed-11eb-8cbd-5cb901ddeae0"
"1000519","1","1","4","fb63daa2-beed-11eb-8cbd-5cb901ddeae0"
"1000520","1","1","2","f97a6de7-beed-11eb-8cbd-5cb901ddeae0"
"1000520","1","1","3","f97a8648-beed-11eb-8cbd-5cb901ddeae0"
"1000520","1","1","4","f97a9a42-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","-66","fece001d-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","2","fecddd70-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","3","fecdedcd-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","6","fece10ab-beed-11eb-8cbd-5cb901ddeae0"
"1000523","1","1","2","fb7e5de8-beed-11eb-8cbd-5cb901ddeae0"
"1000523","1","1","3","fb7e714e-beed-11eb-8cbd-5cb901ddeae0"
"1000524","1","1","2","f9de9010-beed-11eb-8cbd-5cb901ddeae0"
"1000524","1","1","3","f9dea157-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","2","fad3cd8c-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","3","fad3e1e3-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","6","fad3f543-beed-11eb-8cbd-5cb901ddeae0"
"1000526","1","1","1","f8d7105c-beed-11eb-8cbd-5cb901ddeae0"
"1000526","1","1","2","f8d71c11-beed-11eb-8cbd-5cb901ddeae0"
"1000526","1","1","3","f8d7271d-beed-11eb-8cbd-5cb901ddeae0"
"1000526","1","1","4","f8d7319a-beed-11eb-8cbd-5cb901ddeae0"
"1000526","1","1","7","f8d73bf9-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","1","fab853a7-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","2","fab86445-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","3","fab87339-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","4","fab882f6-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","7","fab892b4-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","1","fa63b95d-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","2","fa63c917-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","4","fa63d639-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","7","fa63e5fe-beed-11eb-8cbd-5cb901ddeae0"
"1000529","1","1","-66","fa3a1ba3-beed-11eb-8cbd-5cb901ddeae0"
"1000529","1","1","1","fa3a09f6-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","-66","f9435c67-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","2","f9436f13-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","3","f943916a-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","4","f9438034-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","-66","fd2f532e-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","1","fd2f1b39-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","2","fd2f0931-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","3","fd2f2a4a-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","4","fd2f3fff-beed-11eb-8cbd-5cb901ddeae0"
"1000532","1","1","-66","fde68e55-beed-11eb-8cbd-5cb901ddeae0"
"1000532","1","1","1","fde65dee-beed-11eb-8cbd-5cb901ddeae0"
"1000532","1","1","2","fde6764e-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","1","f9e940ff-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","2","f9e95466-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","3","f9e96653-beed-11eb-8cbd-5cb901ddeae0"
"1000534","1","1","1","fe6bed7f-beed-11eb-8cbd-5cb901ddeae0"
"1000534","1","1","2","fe6c04b6-beed-11eb-8cbd-5cb901ddeae0"
"1000534","1","1","3","fe6c173a-beed-11eb-8cbd-5cb901ddeae0"
"1000535","1","1","1","fc774a9d-beed-11eb-8cbd-5cb901ddeae0"
"1000535","1","1","2","fc7739de-beed-11eb-8cbd-5cb901ddeae0"
"1000535","1","1","3","fc775bcd-beed-11eb-8cbd-5cb901ddeae0"
"1000536","1","1","2","fae5b2e9-beed-11eb-8cbd-5cb901ddeae0"
"1000536","1","1","3","fae5c46d-beed-11eb-8cbd-5cb901ddeae0"
"1000537","1","1","-66","fbb8ac60-beed-11eb-8cbd-5cb901ddeae0"
"1000537","1","1","2","fbb89cc4-beed-11eb-8cbd-5cb901ddeae0"
"1000537","1","1","5","fbb8bc93-beed-11eb-8cbd-5cb901ddeae0"
"1000538","1","1","-66","fdfc07a8-beed-11eb-8cbd-5cb901ddeae0"
"1000538","1","1","2","fdfbd60a-beed-11eb-8cbd-5cb901ddeae0"
"1000538","1","1","3","fdfbe9c3-beed-11eb-8cbd-5cb901ddeae0"
"1000539","1","1","-66","fc0cbd5e-beed-11eb-8cbd-5cb901ddeae0"
"1000539","1","1","2","fc0ca3d4-beed-11eb-8cbd-5cb901ddeae0"
"1000541","1","1","2","fb27a285-beed-11eb-8cbd-5cb901ddeae0"
"1000542","1","1","6","fd27b935-beed-11eb-8cbd-5cb901ddeae0"
"1000543","1","1","-66","f8d47a55-beed-11eb-8cbd-5cb901ddeae0"
"1000543","1","1","1","f8d46a61-beed-11eb-8cbd-5cb901ddeae0"
"1000543","1","1","2","f8d48993-beed-11eb-8cbd-5cb901ddeae0"
"1000544","1","1","1","fccc9094-beed-11eb-8cbd-5cb901ddeae0"
"1000544","1","1","6","fccca27a-beed-11eb-8cbd-5cb901ddeae0"
"1000545","1","1","2","fe1c9d58-beed-11eb-8cbd-5cb901ddeae0"
"1000545","1","1","3","fe1cb2d7-beed-11eb-8cbd-5cb901ddeae0"
"1000546","1","1","2","fa949697-beed-11eb-8cbd-5cb901ddeae0"
"1000547","1","1","1","f94b8583-beed-11eb-8cbd-5cb901ddeae0"
"1000547","1","1","2","f94b72d1-beed-11eb-8cbd-5cb901ddeae0"
"1000548","1","1","1","fb76f271-beed-11eb-8cbd-5cb901ddeae0"
"1000548","1","1","2","fb77062a-beed-11eb-8cbd-5cb901ddeae0"
"1000550","1","1","1","fd687fa2-beed-11eb-8cbd-5cb901ddeae0"
"1000550","1","1","2","fd688e55-beed-11eb-8cbd-5cb901ddeae0"
"1000550","1","1","3","fd68aed0-beed-11eb-8cbd-5cb901ddeae0"
"1000550","1","1","4","fd68a075-beed-11eb-8cbd-5cb901ddeae0"
"1000636","1","1","1","fe61338c-beed-11eb-8cbd-5cb901ddeae0"
"1000636","1","1","2","fe610e81-beed-11eb-8cbd-5cb901ddeae0"
"1000636","1","1","5","fe612129-beed-11eb-8cbd-5cb901ddeae0"
"1000636","1","1","6","fe60fa4d-beed-11eb-8cbd-5cb901ddeae0"
"1000637","1","1","2","fe554502-beed-11eb-8cbd-5cb901ddeae0"
"1000637","1","1","6","fe553179-beed-11eb-8cbd-5cb901ddeae0"
"1000638","1","1","2","fa5c763b-beed-11eb-8cbd-5cb901ddeae0"
"1000638","1","1","6","fa5c8546-beed-11eb-8cbd-5cb901ddeae0"
"1000639","1","1","1","fe0d860c-beed-11eb-8cbd-5cb901ddeae0"
"1000639","1","1","2","fe0d6eed-beed-11eb-8cbd-5cb901ddeae0"
"1000639","1","1","7","fe0d9dd4-beed-11eb-8cbd-5cb901ddeae0"
"1000640","1","1","2","fce1ac5f-beed-11eb-8cbd-5cb901ddeae0"
"1000640","1","1","6","fce1bf19-beed-11eb-8cbd-5cb901ddeae0"
"1000641","1","1","2","fa2182ab-beed-11eb-8cbd-5cb901ddeae0"
"1000641","1","1","6","fa2194ef-beed-11eb-8cbd-5cb901ddeae0"
"1000642","1","1","1","f93f58f0-beed-11eb-8cbd-5cb901ddeae0"
"1000642","1","1","2","f93f7bae-beed-11eb-8cbd-5cb901ddeae0"
"1000642","1","1","5","f93f6b7a-beed-11eb-8cbd-5cb901ddeae0"
