"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","9. What criteria do you use to decide which small ruminants to buy? (see mrktc_lkpbuy_criteria)","Unique Row Identifier (UUID)"
"1010644","1","1","8","3c96b278-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","1","3a603e82-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","2","3a6076fe-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","3","3a60881c-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","4","3a6097d4-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","5","3a60d040-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","6","3a60df5d-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","7","3a611f14-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","8","3a612de0-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","1","3f59bf38-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","2","3f59cf11-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","3","3f59de24-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","4","3f59f03e-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","5","3f5a01df-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","6","3f5a1230-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","7","3f5ab4ff-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","8","3f5ad18f-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","1","3e273032-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","2","3e27408b-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","3","3e275170-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","4","3e276064-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","5","3e276f55-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","6","3e277f80-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","7","3e278ce7-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","8","3e279ac2-c253-11eb-8cbd-5cb901ddeae0"
"1010794","1","1","1","3efa605e-c253-11eb-8cbd-5cb901ddeae0"
"1010794","1","1","2","3efa6f88-c253-11eb-8cbd-5cb901ddeae0"
"1010794","1","1","3","3efa80af-c253-11eb-8cbd-5cb901ddeae0"
"1010794","1","1","4","3efa8f2f-c253-11eb-8cbd-5cb901ddeae0"
"1010794","1","1","7","3efa9c42-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","1","3db10df7-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","2","3db11dd3-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","3","3db128f0-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","6","3db16012-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","7","3db16b10-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","8","3db17512-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","1","3f3d3e3a-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","2","3f3d6606-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","3","3f3d8270-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","5","3f3e5051-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","6","3f3e9344-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","7","3f3ea98f-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","8","3f3ecaa5-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","1","40c08cf5-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","2","40c09b75-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","3","40c0aae3-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","6","40c0b941-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","7","40c0ca2f-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","8","40c0df04-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","1","3a007865-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","2","3a008712-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","3","3a009355-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","6","3a009f82-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","7","3a00abb0-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","8","3a00b826-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","1","415fc4da-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","2","415fd2bf-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","3","415fde31-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","6","415fea63-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","7","415ff701-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","8","41601aba-c253-11eb-8cbd-5cb901ddeae0"
"1010803","1","1","1","3b7aab4f-c253-11eb-8cbd-5cb901ddeae0"
"1010803","1","1","2","3b7ab741-c253-11eb-8cbd-5cb901ddeae0"
"1010803","1","1","3","3b7ac34c-c253-11eb-8cbd-5cb901ddeae0"
"1010803","1","1","6","3b7acd8f-c253-11eb-8cbd-5cb901ddeae0"
"1010803","1","1","7","3b7ad7f1-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","1","3c4ebed1-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","2","3c4ed227-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","3","3c4eed6d-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","6","3c4efb95-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","7","3c4f09e2-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","8","3c4f182e-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","1","3fcd2b65-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","2","3fcd3d4e-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","3","3fcd4df4-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","4","3fcd677f-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","5","3fcd7637-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","6","3fcd84ac-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","7","3fcd937e-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","8","3fcda12c-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","1","408c3b7f-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","2","408c8f40-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","3","408c9fc0-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","6","408cb1ff-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","7","408cc081-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","8","408cd229-c253-11eb-8cbd-5cb901ddeae0"
"1010808","1","1","1","3b87d48d-c253-11eb-8cbd-5cb901ddeae0"
"1010808","1","1","2","3b87eb23-c253-11eb-8cbd-5cb901ddeae0"
"1010808","1","1","3","3b88a02b-c253-11eb-8cbd-5cb901ddeae0"
"1010808","1","1","6","3b88ad23-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","1","3fb74826-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","2","3fb75620-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","3","3fb76300-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","4","3fb76f1f-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","6","3fb77beb-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","7","3fb78856-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","1","41ff60e3-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","2","41ff71ed-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","3","41ff815a-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","5","41ffb0ba-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","6","41ffa08f-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","7","41ff90d0-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","1","41d39077-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","2","41d39f9f-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","3","41d3adab-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","4","41d436bf-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","5","41d44933-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","6","41d45bb8-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","7","41d4689b-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","8","41d4cf79-c253-11eb-8cbd-5cb901ddeae0"
"1010812","1","1","1","3d6ce078-c253-11eb-8cbd-5cb901ddeae0"
"1010812","1","1","2","3d6cee9f-c253-11eb-8cbd-5cb901ddeae0"
"1010812","1","1","3","3d6cfcde-c253-11eb-8cbd-5cb901ddeae0"
"1010812","1","1","7","3d6d0a6f-c253-11eb-8cbd-5cb901ddeae0"
"1010813","1","1","1","3e15fbca-c253-11eb-8cbd-5cb901ddeae0"
"1010813","1","1","2","3e160c1d-c253-11eb-8cbd-5cb901ddeae0"
"1010813","1","1","3","3e1619e8-c253-11eb-8cbd-5cb901ddeae0"
"1010813","1","1","6","3e1626ae-c253-11eb-8cbd-5cb901ddeae0"
"1010813","1","1","7","3e1633de-c253-11eb-8cbd-5cb901ddeae0"
"1010815","1","1","1","3f7ad048-c253-11eb-8cbd-5cb901ddeae0"
"1010815","1","1","2","3f7adf2a-c253-11eb-8cbd-5cb901ddeae0"
"1010815","1","1","3","3f7aed1e-c253-11eb-8cbd-5cb901ddeae0"
"1010815","1","1","7","3f7af8e0-c253-11eb-8cbd-5cb901ddeae0"
"1010817","1","1","1","3eb06820-c253-11eb-8cbd-5cb901ddeae0"
"1010817","1","1","3","3eb0761d-c253-11eb-8cbd-5cb901ddeae0"
"1010817","1","1","6","3eb0826c-c253-11eb-8cbd-5cb901ddeae0"
"1010817","1","1","7","3eb16110-c253-11eb-8cbd-5cb901ddeae0"
"1010817","1","1","8","3eb17135-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","1","3f018b04-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","2","3f01e1de-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","3","3f01f137-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","4","3f01fe67-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","7","3f020c90-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","8","3f021a16-c253-11eb-8cbd-5cb901ddeae0"
"1010820","1","1","1","41f3c4a8-c253-11eb-8cbd-5cb901ddeae0"
"1010820","1","1","2","41f3d3f0-c253-11eb-8cbd-5cb901ddeae0"
"1010820","1","1","3","41f3e1ea-c253-11eb-8cbd-5cb901ddeae0"
"1010820","1","1","4","41f3f044-c253-11eb-8cbd-5cb901ddeae0"
"1010820","1","1","6","41f3ff27-c253-11eb-8cbd-5cb901ddeae0"
"1010820","1","1","7","41f40eb7-c253-11eb-8cbd-5cb901ddeae0"
"1010821","1","1","1","42be862c-c253-11eb-8cbd-5cb901ddeae0"
"1010821","1","1","2","42be912c-c253-11eb-8cbd-5cb901ddeae0"
"1010821","1","1","3","42becd42-c253-11eb-8cbd-5cb901ddeae0"
"1010821","1","1","6","42bedb77-c253-11eb-8cbd-5cb901ddeae0"
"1010821","1","1","7","42beebdd-c253-11eb-8cbd-5cb901ddeae0"
"1010822","1","1","1","3ffd9508-c253-11eb-8cbd-5cb901ddeae0"
"1010822","1","1","2","3ffda3a4-c253-11eb-8cbd-5cb901ddeae0"
"1010822","1","1","3","3ffdb064-c253-11eb-8cbd-5cb901ddeae0"
"1010822","1","1","7","3ffdbd7e-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","1","4234525b-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","2","423461e9-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","3","42346eaf-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","4","4234e7de-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","5","4235012d-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","6","4234f53b-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","7","42351a09-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","8","42350d6f-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","1","406b6cef-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","2","406ca730-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","3","406dc13b-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","4","406dd6fe-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","5","406e3b2d-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","7","406e56c9-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","8","406e8814-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","1","40758b3d-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","2","407598d1-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","3","4075a4ca-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","4","4075b493-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","5","4075c431-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","6","4075f1cc-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","7","4075d3c9-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","8","4075e12d-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","1","4281872c-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","2","428194a8-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","3","4281a2b8-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","4","42827e23-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","5","4281afa1-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","6","42829e30-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","7","4281bc49-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","8","42828df8-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","1","40851242-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","2","408580ab-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","3","40861388-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","4","4086227c-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","5","40864f72-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","6","408661c3-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","8","4086bf35-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","1","3e3ec398-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","2","3e3ed23e-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","3","3e3edf06-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","4","3e3f121b-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","5","3e3eeb6a-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","7","3e3ef831-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","8","3e3f053e-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","1","41a3a9ca-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","2","41a3b90e-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","3","41a3eec0-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","4","41a3fcb2-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","5","41a408f6-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","7","41a414f3-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","8","41a42185-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","1","3b35c88b-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","2","3b362fa4-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","3","3b35d6cd-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","4","3b35ef88-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","5","3b35fcff-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","7","3b3608e7-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","8","3b36236f-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","1","3d60b52e-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","2","3d610d04-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","3","3d611cd4-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","4","3d612c78-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","5","3d613ce2-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","7","3d615c28-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","8","3d614ccb-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","1","40fa1f15-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","2","40fa2c47-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","3","40fa3850-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","4","40fa44fd-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","5","40fa50a7-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","7","40fa6fb1-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","8","40fa5bae-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","1","3e111ce5-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","2","3e112a24-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","3","3e1136d6-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","4","3e11798a-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","5","3e119f54-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","7","3e1186d4-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","8","3e119373-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","1","412cdb5a-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","2","412ce88c-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","3","412cf4a4-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","4","412d00b2-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","5","412d0e40-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","6","412d37c6-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","7","412d19cf-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","8","412d2587-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","1","3be70ecd-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","2","3be73f90-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","3","3be7b684-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","4","3be7c9d4-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","5","3be7eb48-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","6","3be7d97d-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","7","3be7f94f-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","8","3be809af-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","1","3a0d3e6b-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","2","3a0d4bf7-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","3","3a0d5978-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","4","3a0d664b-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","5","3a0d7317-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","6","3a0d8393-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","7","3a0d9fdf-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","8","3a0d929d-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","-66","3bbf9aba-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","1","3bbbeb29-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","2","3bbc8fc0-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","3","3bbd27f6-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","4","3bbdc2b5-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","5","3bbe5978-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","6","3bbeba8b-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","7","3bbf2149-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","1","3a8b348f-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","2","3a8b631b-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","3","3a8bf61e-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","4","3a8c73f5-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","5","3a8c9fad-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","6","3a8c8679-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","7","3a8cae18-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","8","3a8cbd14-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","1","4018dde1-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","2","4018f1cf-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","3","40195397-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","4","4019df85-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","5","4019f41a-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","6","401a0466-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","7","401a12dc-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","8","401a1fa6-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","1","3a764828-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","2","3a7662f3-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","3","3a7671e2-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","4","3a76985b-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","5","3a77d274-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","6","3a77e2d4-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","7","3a780027-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","8","3a780ced-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","1","3e5e02eb-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","2","3e5e112c-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","3","3e5e1ce6-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","4","3e5e29c2-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","5","3e5e35c6-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","6","3e5e41a5-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","7","3e5e4dcb-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","8","3e5e5992-c253-11eb-8cbd-5cb901ddeae0"
"1010896","1","1","1","4045e939-c253-11eb-8cbd-5cb901ddeae0"
"1010896","1","1","2","4045ff17-c253-11eb-8cbd-5cb901ddeae0"
"1010896","1","1","3","40462b35-c253-11eb-8cbd-5cb901ddeae0"
"1010896","1","1","4","40460f70-c253-11eb-8cbd-5cb901ddeae0"
"1010896","1","1","5","40461dbf-c253-11eb-8cbd-5cb901ddeae0"
"1010897","1","1","1","42cc6c2b-c253-11eb-8cbd-5cb901ddeae0"
"1010897","1","1","2","42cc998f-c253-11eb-8cbd-5cb901ddeae0"
"1010897","1","1","3","42ccfc98-c253-11eb-8cbd-5cb901ddeae0"
"1010897","1","1","4","42cd0b7d-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","1","3d4f6c87-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","2","3d4f7906-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","3","3d4f844b-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","4","3d4f8fdf-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","5","3d4f9bc8-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","6","3d4fa64c-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","7","3d4fb0bc-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","8","3d4fba91-c253-11eb-8cbd-5cb901ddeae0"
"1010899","1","1","1","417d7883-c253-11eb-8cbd-5cb901ddeae0"
"1010899","1","1","2","417d85fa-c253-11eb-8cbd-5cb901ddeae0"
"1010899","1","1","3","417d9219-c253-11eb-8cbd-5cb901ddeae0"
"1010899","1","1","4","417daa1f-c253-11eb-8cbd-5cb901ddeae0"
"1010899","1","1","7","417db62b-c253-11eb-8cbd-5cb901ddeae0"
"1010899","1","1","8","417dc25a-c253-11eb-8cbd-5cb901ddeae0"
"1010900","1","1","1","40c96e3e-c253-11eb-8cbd-5cb901ddeae0"
"1010900","1","1","2","40c97d9c-c253-11eb-8cbd-5cb901ddeae0"
"1010900","1","1","3","40c98cdf-c253-11eb-8cbd-5cb901ddeae0"
"1010900","1","1","4","40c99be0-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","1","3dda3739-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","2","3dda7c2a-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","3","3ddb2191-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","4","3ddb3264-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","5","3ddb5ed9-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","7","3ddb41c9-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","8","3ddb503f-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","1","3db954ff-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","2","3db96511-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","3","3db97448-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","4","3db982e7-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","5","3db9963e-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","6","3db9e403-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","7","3dba028a-c253-11eb-8cbd-5cb901ddeae0"
"1010902","1","1","8","3db9f559-c253-11eb-8cbd-5cb901ddeae0"
"1010903","1","1","1","3cb67d28-c253-11eb-8cbd-5cb901ddeae0"
"1010903","1","1","2","3cb68b64-c253-11eb-8cbd-5cb901ddeae0"
"1010903","1","1","3","3cb698ec-c253-11eb-8cbd-5cb901ddeae0"
"1010903","1","1","4","3cb6a5d3-c253-11eb-8cbd-5cb901ddeae0"
"1010903","1","1","5","3cb6b37a-c253-11eb-8cbd-5cb901ddeae0"
"1010903","1","1","6","3cb6c014-c253-11eb-8cbd-5cb901ddeae0"
